id,title,note,excerpt,url,tags,created,cover,highlights,favorite
969112830,How button boards are changing human-canine communication,,"A viral, online phenomenon claims to have further opened the door to human-canine communication. Buttons allow dogs to seemingly talk with their humans, but ...",https://www.youtube.com/watch?v=czLwLol6eHY,,2025-02-11T09:47:55.177Z,https://i.ytimg.com/vi/czLwLol6eHY/hqdefault.jpg,,false
969111760,What if you just keep zooming in?,,Here’s what happens when you just keep zooming in. Use code veritasium at https://incogni.com/veritasium to get an exclusive 60% off an annual Incogni plan.A...,https://www.youtube.com/watch?v=88bMVbx1dzM,,2025-02-11T09:42:16.141Z,https://i.ytimg.com/vi/88bMVbx1dzM/hqdefault.jpg,,false
969111668,The Philosophy and Design of Teenage Engineering,,"Industrial design is dying. We live in a world of fast fashion, cheap knockoffs and boring design. There are some outliers in the crowd, but we haven't seen ...",https://www.youtube.com/watch?v=Qp5xegeGjtE,,2025-02-11T09:41:56.195Z,https://i.ytimg.com/vi/Qp5xegeGjtE/hqdefault.jpg,,false
969111252,The BIGGEST Waterfront Project That Will CHANGE San Francisco in 2025,,"In this video, I'll tell you everything about the Potrero Power Plant redevelopment project that will change San Francisco's Waterfront forever!===🎥 Yerba B...",https://www.youtube.com/watch?v=sUpF8YldBSM,,2025-02-11T09:39:24.620Z,https://i.ytimg.com/vi/sUpF8YldBSM/hqdefault.jpg,,false
969111014,Tesla In Panic: African Innovation Proves Critics Wrong With Amazing New Technology!,,"In this groundbreaking investigation, we uncover the extraordinary story of Sangulani Maxwell Chikumbutso, the African inventor who claims to have created a ...",https://www.youtube.com/watch?v=UDM_x6Snq-c,,2025-02-11T09:37:27.455Z,https://i.ytimg.com/vi/UDM_x6Snq-c/hqdefault.jpg,,false
969110210,"Your Computer, Your Models, Your Rules — Transformer Lab",,"Ali and Tony demonstrate the power of Transformer Lab, an open-source platform that allows anyone to build, tune, and run LLMs locally, without writing code....",https://www.youtube.com/watch?v=_SJKCLyuJV8,,2025-02-11T09:31:52.474Z,https://i.ytimg.com/vi/_SJKCLyuJV8/hqdefault.jpg,,false
969110090,How AI Took Over The World,,"One insight changed everything... intelligence can emerge from pattern prediction. This is a capstone video featuring key insights from the entire AI series. 

Thanks to Jane Street for sponsoring this video. If you want to learn more about their work in ML and open roles, visit their website: jane-st.co/AoP-ML

From the first neural networks built with matchboxes and beads to today's AI systems that can reason, create, and understand language, this video reveals how machines learned to think by copying nature's three-layered approach to learning. We'll journey through the key breakthroughs - from simple visual pattern recognition to game-playing AIs that developed ""alien"" strategies, and finally to language models that can imagine anything we can describe. Along the way, we'll discover how researchers unlocked each layer of intelligence: evolutionary learning that keeps what works, reinforcement learning that adapts within a lifetime, and finally, language learning that allows knowledge to be shared across minds. This is the story of how pattern prediction became pattern generation, and how machines learned to think... one layer at a time. AI Safety/Deepseek Deep Seek

TIMESTAMPS:
00:45 Nature's Approach to Learning
01:35 The Matchbox Computer
03:00 Abstraction
04:00 Brain-Inspired Networks
07:45 The ImageNet Moment
09:20 From Recognition to Prediction
10:30 Physical AI
12:30 Language: The Final Layer
13:15 Shannon's Insight
15:00 The GPT Revolution
19:19 Beyond Language",https://www.youtube.com/watch?v=SN4Z95pvg0Y,,2025-02-11T09:31:41.042Z,https://i.ytimg.com/vi/SN4Z95pvg0Y/hqdefault.jpg,,false
969109963,AI Meets Quantum: Google Breakthrough Explained,,#amd #RYZENPROCheck out the free AMD loaner offer. Test the Ryzen PRO laptops yourself and experience the benefits they can bring to your business! Check it ...,https://www.youtube.com/watch?v=eINcrZGDQD0&list=WL&index=8,,2025-02-11T09:31:06.666Z,https://i.ytimg.com/vi/eINcrZGDQD0/hqdefault.jpg,,false
969101708,Quantum Information Panpsychism Explained | Federico Faggin,,"CPU inventor and physicist Federico Faggin, together with Prof. Giacomo Mauro D'Ariano, proposes that consciousness is not an emergent property of the brain, but a fundamental aspect of reality itself: quantum fields are conscious and have free will. In this theory, our physical body is a quantum-classical ‘machine,’ operated by free will decisions of quantum  fields. Faggin calls the theory 'Quantum Information Panpsychism' (QIP) and claims that it can give us testable predictions in the near future. If the theory is correct, it not only will be the most accurate theory of consciousness, it will also solve mysteries around the interpretation of quantum mechanics. 

""Hard Problem and Free Will: an information-theoretical approach,""  Giacomo Mauro D’Ariano and Federico Faggin:
https://arxiv.org/pdf/2012.06580

Federico's book ""Irreducible: Consciousness, Life, Computers, and Human Nature"" can be ordered here:
https://www.collectiveinkbooks.com/essentia-books/our-books/irreducible-consciousness-life-computers-human-nature

Our previous videos with Federico Faggin: 
https://www.youtube.com/watch?v=ssE4h70qKWk
https://www.youtube.com/watch?v=0nOtLj8UYCw
https://www.youtube.com/watch?v=SVS3-NDUC0M

00:00 Intro
03:20 Federico's Personal Experience
09:03 The New Theory: Biology vs Computers
21:05 What is a particle?
22:11 The Quantum vs the Classical world
33:48 Can we explain quantum mechanics in a materialist worldview?
36:48 Free will an illusion? Why do we ask this question?
40:32 Joining Science & Spirituality 
45:19 Reflections on Donald Hoffmanns Theory
47:40 Will You Prove This?
51:04 Will Al Be Better Than Us?
54:10 Where Could This Theory Lead Us?
57:34 If We Are All One, How Does Seperation Work?
1:03:10 What Happens When We Die? 
1:11:26 How Quantum Information Panpsychism Is Fundamentally Different Then Classical Panpsychism
1:13:07 Is there An End-Point To The Universe?
1:13:55 Why Is Space Expanding Exponentially?
1:15:41 Resonance & Purpose

Copyright © 2024-2025 by Essentia Foundation. All rights reserved.",https://www.youtube.com/watch?v=0FUFewGHLLg,,2025-02-11T09:07:15.732Z,https://i.ytimg.com/vi/0FUFewGHLLg/hqdefault.jpg,,false
967529662,Shocking Discoveries Voyager Made at the Edge of the Solar System,,"Shocking Discoveries Voyager Made at the Edge of the Solar System► Subscribe: https://goo.gl/r5jd1FOn November 14, 2023, Voyager 1 suddenly fell silent, send...",https://www.youtube.com/watch?v=fSbm5LCJspk,,2025-02-09T02:40:14.146Z,https://i.ytimg.com/vi/fSbm5LCJspk/maxresdefault.jpg,,false
